smiles,electronic_energy (Hartree),HOMO_LUMO_gap (eV),dipole_moment (Debye),crystal_density (g/cc),heat_of_formation (kcal/mol)
C#Cc1nc([N+](=O)[O-])nnc1N,0.923927311731612,-0.15685666059060904,2.027111705132917,0.3092591886156292,1.6847383533477924
Cc1c([N+](=O)[O-])n[nH]c1OC=O,0.6257748903214916,0.9390358439646216,0.7768749333738743,0.17368238388699903,-0.05873124213260168
Cc1nc([N+](=O)[O-])nncc1=O,0.7750925051746771,-0.06098834067992299,0.24268914455536705,-0.7753552492133988,1.0840184874024394
CNc1cc([N+](=O)[O-])c(O)nn1,0.7661151772775379,-1.3111967653887842,-0.11926309404491231,-1.106765216327824,0.5350839176532612
CNn1ncc([N+](=O)[O-])cc1=O,0.766262610341791,-1.3503994240883213,-0.4038658231408197,-1.5737519881708761,0.6889691664102322
CC(O)c1cn(O)c([N+](=O)[O-])n1,0.6175919794261708,-0.22706505844341526,-0.45162889829454095,-1.2122138422278668,0.11473124750256047
O=[N+]([O-])c1cnn(N2CC2)c1O,0.7665589586139535,1.222364150020364,1.3465249289766337,-0.41381710327038945,0.9061753684818005
NCc1cc(=O)nc([N+](=O)[O-])[nH]1,0.7658863978173472,-0.5036219961783284,2.1022385275825664,0.09836193681554042,0.25590224126192074
NC=Cc1noc([N+](=O)[O-])c1O,0.6261386295483873,-1.4933109344384499,1.0956082570211998,0.20381056271558315,0.2552972972177358
O=[N+]([O-])c1ncc2n1N=COC2,0.7748688024094029,0.6229198597238118,1.1966664284426207,0.8063741392872653,0.864757561594588
O=CC(=O)c1c[nH]c([N+](=O)[O-])c1,0.7475246557404686,-0.15222361910793658,-0.6504359070781279,-0.39875301385609574,-0.016499889806657873
CC(C=O)c1noc([N+](=O)[O-])n1,0.6261593710901925,-0.5567237793258829,-1.2121336223295438,-1.4683033622708332,0.29582854817812543
